BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME
SNDX;IMOEX;11.08.2014;Индекс МосБиржи;Индекс МосБиржи;1372,45;1350,42;1379,22;1350,42;31225367926;;;2;6,18793E+12;RUB;4508662236;3;
SNDX;IMOEX;12.08.2014;Индекс МосБиржи;Индекс МосБиржи;1374,19;1372,94;1386,2;1368,1;30027011620;;;2;6,19575E+12;RUB;4508662236;3;
SNDX;IMOEX;13.08.2014;Индекс МосБиржи;Индекс МосБиржи;1398,85;1373,64;1402,38;1373,27;33763586053;;;2;6,30694E+12;RUB;4508662236;3;
SNDX;IMOEX;14.08.2014;Индекс МосБиржи;Индекс МосБиржи;1407,53;1399,07;1412,88;1391,65;32917275901;;;2;6,34606E+12;RUB;4508662236;3;
SNDX;IMOEX;15.08.2014;Индекс МосБиржи;Индекс МосБиржи;1417,82;1407,57;1425,76;1400,7;26772144978;;;2;6,39247E+12;RUB;4508662236;3;
SNDX;IMOEX;18.08.2014;Индекс МосБиржи;Индекс МосБиржи;1425,18;1418,05;1427,95;1415,35;18156608193;;;2;6,42566E+12;RUB;4508662236;3;
SNDX;IMOEX;19.08.2014;Индекс МосБиржи;Индекс МосБиржи;1437,6;1425,18;1441,42;1425,18;25673186641;;;2;6,48165E+12;RUB;4508662236;3;
SNDX;IMOEX;20.08.2014;Индекс МосБиржи;Индекс МосБиржи;1447,5;1437,58;1447,5;1432,63;25728795150;;;2;6,5263E+12;RUB;4508662236;3;
SNDX;IMOEX;21.08.2014;Индекс МосБиржи;Индекс МосБиржи;1461,75;1447,12;1469,44;1445,48;28439597629;;;2;6,59053E+12;RUB;4508662236;3;
SNDX;IMOEX;22.08.2014;Индекс МосБиржи;Индекс МосБиржи;1446,6;1461,79;1463,71;1434,09;28861993115;;;2;6,52225E+12;RUB;4508662236;3;
SNDX;IMOEX;25.08.2014;Индекс МосБиржи;Индекс МосБиржи;1454,67;1446,86;1456,72;1446,09;17577741392;;;2;6,55863E+12;RUB;4508662236;3;
SNDX;IMOEX;26.08.2014;Индекс МосБиржи;Индекс МосБиржи;1443,32;1454,47;1460;1441,42;19706721633;;;2;6,50746E+12;RUB;4508662236;3;
SNDX;IMOEX;27.08.2014;Индекс МосБиржи;Индекс МосБиржи;1447,91;1444,28;1454,96;1444,28;19549941365;;;2;6,52816E+12;RUB;4508662236;3;
SNDX;IMOEX;28.08.2014;Индекс МосБиржи;Индекс МосБиржи;1423,78;1447,54;1447,76;1414,18;43849484690;;;2;6,41934E+12;RUB;4508662236;3;
SNDX;IMOEX;29.08.2014;Индекс МосБиржи;Индекс МосБиржи;1400,71;1423,56;1428,72;1400,44;34660154972;;;2;6,31532E+12;RUB;4508662236;3;
SNDX;IMOEX;01.09.2014;Индекс МосБиржи;Индекс МосБиржи;1392,4;1401,34;1419,9;1389,77;34518068575;;;2;6,27786E+12;RUB;4508662236;3;
SNDX;IMOEX;02.09.2014;Индекс МосБиржи;Индекс МосБиржи;1400,35;1392,27;1401,68;1386,31;20818865093;;;2;6,31372E+12;RUB;4508662236;3;
SNDX;IMOEX;03.09.2014;Индекс МосБиржи;Индекс МосБиржи;1449,29;1400,44;1452,92;1400,44;56947742576;;;2;6,53437E+12;RUB;4508662236;3;
SNDX;IMOEX;04.09.2014;Индекс МосБиржи;Индекс МосБиржи;1457,34;1449,51;1462,03;1439,38;34234449476;;;2;6,57064E+12;RUB;4508662236;3;
SNDX;IMOEX;05.09.2014;Индекс МосБиржи;Индекс МосБиржи;1474,71;1456;1481,15;1446,95;37451362820;;;2;6,64898E+12;RUB;4508662236;3;
SNDX;IMOEX;08.09.2014;Индекс МосБиржи;Индекс МосБиржи;1464,76;1474,38;1478,26;1460,85;26433491805;;;2;6,60412E+12;RUB;4508662236;3;
SNDX;IMOEX;09.09.2014;Индекс МосБиржи;Индекс МосБиржи;1468,17;1465,13;1479,64;1465,13;22936789195;;;2;6,61947E+12;RUB;4508662236;3;
SNDX;IMOEX;10.09.2014;Индекс МосБиржи;Индекс МосБиржи;1468,55;1466,99;1472,23;1456,21;19594281049;;;2;6,62119E+12;RUB;4508662236;3;
SNDX;IMOEX;11.09.2014;Индекс МосБиржи;Индекс МосБиржи;1449,63;1469,4;1479,05;1449,1;30806370159;;;2;6,53589E+12;RUB;4508662236;3;
SNDX;IMOEX;12.09.2014;Индекс МосБиржи;Индекс МосБиржи;1458,52;1449,4;1470,49;1440,23;30540111711;;;2;6,57598E+12;RUB;4508662236;3;
SNDX;IMOEX;15.09.2014;Индекс МосБиржи;Индекс МосБиржи;1454,19;1457,87;1466,43;1441,26;36468665661;;;2;6,55646E+12;RUB;4508662236;3;
SNDX;IMOEX;16.09.2014;Индекс МосБиржи;Индекс МосБиржи;1477,31;1454,13;1483,66;1451,21;34534659889;;;2;7,03633E+12;RUB;4762945826;3;
SNDX;IMOEX;17.09.2014;Индекс МосБиржи;Индекс МосБиржи;1449,37;1477,09;1477,09;1437,73;43639537600;;;2;6,90328E+12;RUB;4762945826;3;
SNDX;IMOEX;18.09.2014;Индекс МосБиржи;Индекс МосБиржи;1448,63;1449,37;1460,13;1443,75;26613627505;;;2;6,89976E+12;RUB;4762945826;3;
SNDX;IMOEX;19.09.2014;Индекс МосБиржи;Индекс МосБиржи;1431,58;1448,19;1454,16;1423,44;41661321148;;;2;6,81852E+12;RUB;4762945826;3;
SNDX;IMOEX;22.09.2014;Индекс МосБиржи;Индекс МосБиржи;1412,83;1431,12;1436,21;1412,83;24222806047;;;2;6,72925E+12;RUB;4762945826;3;
SNDX;IMOEX;23.09.2014;Индекс МосБиржи;Индекс МосБиржи;1429,45;1413,57;1432,37;1413,49;25653683539;;;2;6,80838E+12;RUB;4762945826;3;
SNDX;IMOEX;24.09.2014;Индекс МосБиржи;Индекс МосБиржи;1441,83;1429,97;1447,44;1429,97;27112532783;;;2;6,86737E+12;RUB;4762945826;3;
SNDX;IMOEX;25.09.2014;Индекс МосБиржи;Индекс МосБиржи;1436,05;1443,03;1454,26;1435,31;28583336065;;;2;6,83983E+12;RUB;4762945826;3;
SNDX;IMOEX;26.09.2014;Индекс МосБиржи;Индекс МосБиржи;1434,2;1435,09;1440,87;1424,43;27264278974;;;2;6,83103E+12;RUB;4762945826;3;
SNDX;IMOEX;29.09.2014;Индекс МосБиржи;Индекс МосБиржи;1408,28;1434,99;1444,93;1405,94;28044716283;;;2;6,70758E+12;RUB;4762945826;3;
SNDX;IMOEX;30.09.2014;Индекс МосБиржи;Индекс МосБиржи;1411,07;1409,07;1428,09;1402,3;34379151559;;;2;6,72084E+12;RUB;4762945826;3;
SNDX;IMOEX;01.10.2014;Индекс МосБиржи;Индекс МосБиржи;1399,99;1410,33;1421,66;1399,61;28794881658;;;2;6,66807E+12;RUB;4762945826;3;
SNDX;IMOEX;02.10.2014;Индекс МосБиржи;Индекс МосБиржи;1376,35;1399,21;1400,79;1372,43;33543753262;;;2;6,55547E+12;RUB;4762945826;3;
SNDX;IMOEX;03.10.2014;Индекс МосБиржи;Индекс МосБиржи;1384,66;1377,65;1397,2;1375,66;27442688141;;;2;6,59508E+12;RUB;4762945826;3;
SNDX;IMOEX;06.10.2014;Индекс МосБиржи;Индекс МосБиржи;1418,15;1385,97;1424,35;1385,95;30502201300;;;2;6,75455E+12;RUB;4762945826;3;
SNDX;IMOEX;07.10.2014;Индекс МосБиржи;Индекс МосБиржи;1403,48;1418,15;1421,85;1399,51;25197385593;;;2;6,68471E+12;RUB;4762945826;3;
SNDX;IMOEX;08.10.2014;Индекс МосБиржи;Индекс МосБиржи;1379,76;1403,56;1403,56;1379,76;30130451650;;;2;6,57174E+12;RUB;4762945826;3;
SNDX;IMOEX;09.10.2014;Индекс МосБиржи;Индекс МосБиржи;1384,33;1379,89;1405,38;1379,89;31671675951;;;2;6,5935E+12;RUB;4762945826;3;
SNDX;IMOEX;10.10.2014;Индекс МосБиржи;Индекс МосБиржи;1364,24;1382,17;1382,17;1359,4;33138650374;;;2;6,49782E+12;RUB;4762945826;3;
SNDX;IMOEX;13.10.2014;Индекс МосБиржи;Индекс МосБиржи;1383,93;1364,11;1393,63;1358,01;28526206652;;;2;6,59157E+12;RUB;4762945826;3;
SNDX;IMOEX;14.10.2014;Индекс МосБиржи;Индекс МосБиржи;1394,16;1383,69;1408,56;1383,63;28680729591;;;2;6,64033E+12;RUB;4762945826;3;
SNDX;IMOEX;15.10.2014;Индекс МосБиржи;Индекс МосБиржи;1377,09;1393,66;1394,83;1374,51;27114234624;;;2;6,55898E+12;RUB;4762945826;3;
SNDX;IMOEX;16.10.2014;Индекс МосБиржи;Индекс МосБиржи;1360,33;1377,43;1393,4;1354,6;39682859305;;;2;6,47918E+12;RUB;4762945826;3;
SNDX;IMOEX;17.10.2014;Индекс МосБиржи;Индекс МосБиржи;1384,72;1362,06;1391,07;1362,06;30556742952;;;2;6,59533E+12;RUB;4762945826;3;
SNDX;IMOEX;20.10.2014;Индекс МосБиржи;Индекс МосБиржи;1376,36;1385,26;1395,92;1369,98;28265801696;;;2;6,55553E+12;RUB;4762945826;3;
SNDX;IMOEX;21.10.2014;Индекс МосБиржи;Индекс МосБиржи;1383,35;1375,82;1389,82;1361,53;30231469878;;;2;6,5888E+12;RUB;4762945826;3;
SNDX;IMOEX;22.10.2014;Индекс МосБиржи;Индекс МосБиржи;1374,19;1384,16;1392,42;1371,38;30095399433;;;2;6,54519E+12;RUB;4762945826;3;
SNDX;IMOEX;23.10.2014;Индекс МосБиржи;Индекс МосБиржи;1372,92;1373,43;1377,96;1355,24;34303057213;;;2;6,53916E+12;RUB;4762945826;3;
SNDX;IMOEX;24.10.2014;Индекс МосБиржи;Индекс МосБиржи;1380,39;1372,4;1381,83;1363,55;20593290051;;;2;6,5747E+12;RUB;4762945826;3;
SNDX;IMOEX;27.10.2014;Индекс МосБиржи;Индекс МосБиржи;1394,27;1381,95;1404,07;1381,95;29726383684;;;2;6,64082E+12;RUB;4762945826;3;
SNDX;IMOEX;28.10.2014;Индекс МосБиржи;Индекс МосБиржи;1415,51;1394,75;1422,75;1394,24;30758815931;;;2;6,74201E+12;RUB;4762945826;3;
SNDX;IMOEX;29.10.2014;Индекс МосБиржи;Индекс МосБиржи;1439,58;1415,53;1441,98;1411;36586717584;;;2;6,85666E+12;RUB;4762945826;3;
SNDX;IMOEX;30.10.2014;Индекс МосБиржи;Индекс МосБиржи;1452,89;1438,8;1456,88;1428,36;49073324158;;;2;6,92005E+12;RUB;4762945826;3;
SNDX;IMOEX;31.10.2014;Индекс МосБиржи;Индекс МосБиржи;1488,47;1453,89;1488,47;1453,89;51863127433;;;2;7,08952E+12;RUB;4762945826;3;
SNDX;IMOEX;03.11.2014;Индекс МосБиржи;Индекс МосБиржи;1491,19;1488,15;1495,86;1477,06;17481520523;;;2;7,10246E+12;RUB;4762945826;3;
SNDX;IMOEX;05.11.2014;Индекс МосБиржи;Индекс МосБиржи;1495,26;1490,66;1496,19;1471,25;35993706175;;;2;7,12182E+12;RUB;4762945826;3;
SNDX;IMOEX;06.11.2014;Индекс МосБиржи;Индекс МосБиржи;1497,46;1495,47;1521,14;1490,66;40485840607;;;2;7,13232E+12;RUB;4762945826;3;
SNDX;IMOEX;07.11.2014;Индекс МосБиржи;Индекс МосБиржи;1497,11;1496,51;1526,08;1486,37;62435787319;;;2;7,13065E+12;RUB;4762945826;3;
SNDX;IMOEX;10.11.2014;Индекс МосБиржи;Индекс МосБиржи;1515,36;1498,62;1518,73;1498,59;36072189835;;;2;7,21758E+12;RUB;4762945826;3;
SNDX;IMOEX;11.11.2014;Индекс МосБиржи;Индекс МосБиржи;1514,78;1515,08;1531,92;1511,53;38459111229;;;2;7,21483E+12;RUB;4762945826;3;
SNDX;IMOEX;12.11.2014;Индекс МосБиржи;Индекс МосБиржи;1513,83;1514,85;1524,72;1507,45;34100235041;;;2;7,21027E+12;RUB;4762945826;3;
SNDX;IMOEX;13.11.2014;Индекс МосБиржи;Индекс МосБиржи;1492,27;1514,19;1522,87;1492,27;39369641894;;;2;7,10762E+12;RUB;4762945826;3;
SNDX;IMOEX;14.11.2014;Индекс МосБиржи;Индекс МосБиржи;1500,76;1491,75;1507,93;1481,97;34296102848;;;2;7,14802E+12;RUB;4762945826;3;
SNDX;IMOEX;17.11.2014;Индекс МосБиржи;Индекс МосБиржи;1507,1;1500,69;1512,61;1494,81;25778674454;;;2;7,17824E+12;RUB;4762945826;3;
SNDX;IMOEX;18.11.2014;Индекс МосБиржи;Индекс МосБиржи;1519,61;1506,78;1524,8;1495,09;37626778528;;;2;7,2378E+12;RUB;4762945826;3;
SNDX;IMOEX;19.11.2014;Индекс МосБиржи;Индекс МосБиржи;1517,97;1519,69;1524,1;1513,68;31482266937;;;2;7,23E+12;RUB;4762945826;3;
SNDX;IMOEX;20.11.2014;Индекс МосБиржи;Индекс МосБиржи;1530,4;1518,1;1535,97;1517,28;34907988979;;;2;7,2892E+12;RUB;4762945826;3;
SNDX;IMOEX;21.11.2014;Индекс МосБиржи;Индекс МосБиржи;1538,93;1530,46;1541,52;1515,01;36353481324;;;2;7,32982E+12;RUB;4762945826;3;
SNDX;IMOEX;24.11.2014;Индекс МосБиржи;Индекс МосБиржи;1529,54;1539,95;1541,75;1521,83;31750458256;;;2;7,28513E+12;RUB;4762945826;3;
SNDX;IMOEX;25.11.2014;Индекс МосБиржи;Индекс МосБиржи;1529,57;1529,62;1537,65;1516,18;27545836432;;;2;7,28524E+12;RUB;4762945826;3;
SNDX;IMOEX;26.11.2014;Индекс МосБиржи;Индекс МосБиржи;1537,43;1528,83;1537,43;1522,5;30877259958;;;2;7,32272E+12;RUB;4762945826;3;
SNDX;IMOEX;27.11.2014;Индекс МосБиржи;Индекс МосБиржи;1531,69;1537;1548,17;1528,06;39939357345;;;2;7,29534E+12;RUB;4762945826;3;
SNDX;IMOEX;28.11.2014;Индекс МосБиржи;Индекс МосБиржи;1533,68;1531,34;1540,07;1518,45;45610410708;;;2;7,30482E+12;RUB;4762945826;3;
SNDX;IMOEX;01.12.2014;Индекс МосБиржи;Индекс МосБиржи;1578,38;1532,89;1598,19;1525,35;62166248251;;;2;7,51775E+12;RUB;4762945826;3;
SNDX;IMOEX;02.12.2014;Индекс МосБиржи;Индекс МосБиржи;1583,12;1578,4;1596,96;1555,89;46843420167;;;2;7,54032E+12;RUB;4762945826;3;
SNDX;IMOEX;03.12.2014;Индекс МосБиржи;Индекс МосБиржи;1606,84;1583,62;1608,92;1578,93;47389306057;;;2;7,65329E+12;RUB;4762945826;3;
SNDX;IMOEX;04.12.2014;Индекс МосБиржи;Индекс МосБиржи;1582,08;1606,75;1623,02;1577,7;59378086980;;;2;7,53538E+12;RUB;4762945826;3;
SNDX;IMOEX;05.12.2014;Индекс МосБиржи;Индекс МосБиржи;1529,2;1581,89;1586,6;1528,65;44052547228;;;2;7,28348E+12;RUB;4762945826;3;
SNDX;IMOEX;08.12.2014;Индекс МосБиржи;Индекс МосБиржи;1481,27;1529,73;1551,66;1476,02;46772419082;;;2;7,05522E+12;RUB;4762945826;3;
SNDX;IMOEX;09.12.2014;Индекс МосБиржи;Индекс МосБиржи;1475,22;1481,49;1490,27;1459,77;43732135318;;;2;7,02638E+12;RUB;4762945826;3;
SNDX;IMOEX;10.12.2014;Индекс МосБиржи;Индекс МосБиржи;1486,85;1475,93;1514,63;1475,93;42337397882;;;2;7,0818E+12;RUB;4762945826;3;
SNDX;IMOEX;11.12.2014;Индекс МосБиржи;Индекс МосБиржи;1455,04;1486,89;1494,07;1442,79;50594982820;;;2;6,93028E+12;RUB;4762945826;3;
SNDX;IMOEX;12.12.2014;Индекс МосБиржи;Индекс МосБиржи;1459,68;1453,8;1488,4;1413,04;51200831401;;;2;6,95239E+12;RUB;4762945826;3;
SNDX;IMOEX;15.12.2014;Индекс МосБиржи;Индекс МосБиржи;1424,99;1459,25;1483,38;1402,83;68027939909;;;2;6,78713E+12;RUB;4762945826;3;
SNDX;IMOEX;16.12.2014;Индекс МосБиржи;Индекс МосБиржи;1444,32;1424,72;1484,06;1309,6;1,00831E+11;;;2;6,69517E+12;RUB;4635503383;3;
SNDX;IMOEX;17.12.2014;Индекс МосБиржи;Индекс МосБиржи;1413,79;1445,53;1476,19;1389,63;81076784417;;;2;6,55365E+12;RUB;4635503383;3;
SNDX;IMOEX;18.12.2014;Индекс МосБиржи;Индекс МосБиржи;1477,27;1417,41;1506,13;1417,41;78761569805;;;2;6,84788E+12;RUB;4635503383;3;
SNDX;IMOEX;19.12.2014;Индекс МосБиржи;Индекс МосБиржи;1449,13;1477,36;1488,34;1417,68;44856913714;;;2;6,71744E+12;RUB;4635503383;3;
SNDX;IMOEX;22.12.2014;Индекс МосБиржи;Индекс МосБиржи;1437,08;1452,95;1466,34;1421,39;50209370839;;;2;6,66158E+12;RUB;4635503383;3;
SNDX;IMOEX;23.12.2014;Индекс МосБиржи;Индекс МосБиржи;1398,2;1437,08;1446,31;1391,38;42501810335;;;2;6,48136E+12;RUB;4635503383;3;
SNDX;IMOEX;24.12.2014;Индекс МосБиржи;Индекс МосБиржи;1401,5;1398,2;1411,56;1383,61;28015719243;;;2;6,49665E+12;RUB;4635503383;3;
SNDX;IMOEX;25.12.2014;Индекс МосБиржи;Индекс МосБиржи;1408,54;1401,47;1410,06;1383,91;23569010203;;;2;6,52929E+12;RUB;4635503383;3;
SNDX;IMOEX;26.12.2014;Индекс МосБиржи;Индекс МосБиржи;1417,8;1409,02;1432,41;1409,02;21938441630;;;2;6,57222E+12;RUB;4635503383;3;
SNDX;IMOEX;29.12.2014;Индекс МосБиржи;Индекс МосБиржи;1432,94;1417,53;1489,75;1409,1;31782008617;;;2;6,64241E+12;RUB;4635503383;3;
SNDX;IMOEX;30.12.2014;Индекс МосБиржи;Индекс МосБиржи;1396,61;1429,68;1430,01;1378,54;26156334473;;;2;6,47398E+12;RUB;4635503383;3;
SNDX;IMOEX;05.01.2015;Индекс МосБиржи;Индекс МосБиржи;1435,66;1394,66;1438,91;1390,53;15320687285;;;2;6,655E+12;RUB;4635503383;3;
SNDX;IMOEX;06.01.2015;Индекс МосБиржи;Индекс МосБиржи;1480,73;1435,39;1481,35;1430,47;21268814897;;;2;6,86393E+12;RUB;4635503383;3;
SNDX;IMOEX;08.01.2015;Индекс МосБиржи;Индекс МосБиржи;1547,39;1482,12;1564,87;1481,93;35505063516;;;2;7,17291E+12;RUB;4635503383;3;
SNDX;IMOEX;09.01.2015;Индекс МосБиржи;Индекс МосБиржи;1515,37;1547,61;1557,96;1496,17;27223058410;;;2;7,02448E+12;RUB;4635503383;3;
SNDX;IMOEX;12.01.2015;Индекс МосБиржи;Индекс МосБиржи;1513,22;1515,23;1534,74;1503,49;23419055856;;;2;7,01454E+12;RUB;4635503383;3;
SNDX;IMOEX;13.01.2015;Индекс МосБиржи;Индекс МосБиржи;1533,09;1513,21;1543,59;1499,57;33133664935;;;2;7,10662E+12;RUB;4635503383;3;
SNDX;IMOEX;14.01.2015;Индекс МосБиржи;Индекс МосБиржи;1554,46;1531,65;1560,01;1524,69;32105492806;;;2;7,20569E+12;RUB;4635503383;3;
SNDX;IMOEX;15.01.2015;Индекс МосБиржи;Индекс МосБиржи;1563,21;1556,96;1586,22;1555,36;38679500660;;;2;7,24624E+12;RUB;4635503383;3;
SNDX;IMOEX;16.01.2015;Индекс МосБиржи;Индекс МосБиржи;1591,43;1563,21;1594,06;1551,01;30068854489;;;2;7,37709E+12;RUB;4635503383;3;
SNDX;IMOEX;19.01.2015;Индекс МосБиржи;Индекс МосБиржи;1576,4;1590,54;1627,53;1572,94;37167969626;;;2;7,30743E+12;RUB;4635503383;3;
SNDX;IMOEX;20.01.2015;Индекс МосБиржи;Индекс МосБиржи;1570,97;1576,47;1594,91;1561,8;31919504256;;;2;7,28222E+12;RUB;4635503383;3;
SNDX;IMOEX;21.01.2015;Индекс МосБиржи;Индекс МосБиржи;1618,17;1570,59;1619,32;1570,59;31259697570;;;2;7,50102E+12;RUB;4635503383;3;
SNDX;IMOEX;22.01.2015;Индекс МосБиржи;Индекс МосБиржи;1666,56;1618,68;1676,38;1618,52;50131522012;;;2;7,72536E+12;RUB;4635503383;3;
SNDX;IMOEX;23.01.2015;Индекс МосБиржи;Индекс МосБиржи;1671,8;1667,99;1700,78;1662,11;44311526698;;;2;7,74963E+12;RUB;4635503383;3;
SNDX;IMOEX;26.01.2015;Индекс МосБиржи;Индекс МосБиржи;1642,37;1670,23;1670,3;1622,02;36919529789;;;2;7,61323E+12;RUB;4635503383;3;
SNDX;IMOEX;27.01.2015;Индекс МосБиржи;Индекс МосБиржи;1673,92;1642,31;1681,46;1614,16;44461457724;;;2;7,75944E+12;RUB;4635503383;3;
SNDX;IMOEX;28.01.2015;Индекс МосБиржи;Индекс МосБиржи;1647,71;1675,3;1706,39;1643,42;43016957356;;;2;7,63798E+12;RUB;4635503383;3;
SNDX;IMOEX;29.01.2015;Индекс МосБиржи;Индекс МосБиржи;1639,65;1647,11;1675,57;1639,65;38654354336;;;2;7,60062E+12;RUB;4635503383;3;
SNDX;IMOEX;30.01.2015;Индекс МосБиржи;Индекс МосБиржи;1647,69;1640,56;1664,73;1631,55;43391401113;;;2;7,63789E+12;RUB;4635503383;3;
SNDX;IMOEX;02.02.2015;Индекс МосБиржи;Индекс МосБиржи;1625,31;1647,74;1663,94;1616,27;43204113857;;;2;7,53412E+12;RUB;4635503383;3;
SNDX;IMOEX;03.02.2015;Индекс МосБиржи;Индекс МосБиржи;1654,36;1626,65;1667,59;1626,65;36684677691;;;2;7,66879E+12;RUB;4635503383;3;
SNDX;IMOEX;04.02.2015;Индекс МосБиржи;Индекс МосБиржи;1656,02;1655,5;1665,09;1643,24;28406694409;;;2;7,67649E+12;RUB;4635503383;3;
SNDX;IMOEX;05.02.2015;Индекс МосБиржи;Индекс МосБиржи;1696,06;1654,97;1698,83;1642,51;47193997103;;;2;7,8621E+12;RUB;4635503383;3;
SNDX;IMOEX;06.02.2015;Индекс МосБиржи;Индекс МосБиржи;1755,45;1696,96;1762,39;1696,96;54221952383;;;2;8,13741E+12;RUB;4635503383;3;
SNDX;IMOEX;09.02.2015;Индекс МосБиржи;Индекс МосБиржи;1748,55;1755,7;1830;1740,58;63280101174;;;2;8,1054E+12;RUB;4635503383;3;
SNDX;IMOEX;10.02.2015;Индекс МосБиржи;Индекс МосБиржи;1742,35;1748,02;1774,06;1729,77;32450702270;;;2;8,07669E+12;RUB;4635503383;3;
SNDX;IMOEX;11.02.2015;Индекс МосБиржи;Индекс МосБиржи;1763,6;1744,86;1787,77;1744,86;38491876240;;;2;8,17519E+12;RUB;4635503383;3;
SNDX;IMOEX;12.02.2015;Индекс МосБиржи;Индекс МосБиржи;1802,8;1764,24;1816,76;1747,85;85319933357;;;2;8,3569E+12;RUB;4635503383;3;
SNDX;IMOEX;13.02.2015;Индекс МосБиржи;Индекс МосБиржи;1838,18;1802,88;1839,71;1802,88;75313894394;;;2;8,52088E+12;RUB;4635503383;3;
SNDX;IMOEX;16.02.2015;Индекс МосБиржи;Индекс МосБиржи;1800,59;1838,21;1848,15;1785,54;36790994748;;;2;8,34664E+12;RUB;4635503383;3;
SNDX;IMOEX;17.02.2015;Индекс МосБиржи;Индекс МосБиржи;1793,82;1800,92;1842,59;1781,8;52881168864;;;2;8,31526E+12;RUB;4635503383;3;
SNDX;IMOEX;18.02.2015;Индекс МосБиржи;Индекс МосБиржи;1809,67;1795,83;1833,14;1795,59;49388542824;;;2;8,38874E+12;RUB;4635503383;3;
